ID,Latitude,Longitude,Date,MODIS_Tile,MYD16A2_061_Line_Y_500m,MYD16A2_061_Sample_X_500m,MYD16A2_061_ET_500m,MYD16A2_061_PET_500m,MYD16A2_061_ET_QC_500m,MYD16A2_061_ET_QC_500m_bitmask,MYD16A2_061_ET_QC_500m_MODLAND,MYD16A2_061_ET_QC_500m_MODLAND_Description,MYD16A2_061_ET_QC_500m_Sensor,MYD16A2_061_ET_QC_500m_Sensor_Description,MYD16A2_061_ET_QC_500m_DeadDetector,MYD16A2_061_ET_QC_500m_DeadDetector_Description,MYD16A2_061_ET_QC_500m_CloudState,MYD16A2_061_ET_QC_500m_CloudState_Description,MYD16A2_061_ET_QC_500m_SCF_QC,MYD16A2_061_ET_QC_500m_SCF_QC_Description
mdabigsa,48.1,-110.33,2022-03-22,h10v04,456.0,1516.0,6.4000001,27.6000004,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdabigsa,48.1,-110.33,2022-04-15,h10v04,456.0,1516.0,10.5,22.8000011,10.0,0b00001010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,"Main (RT) method used, best result possible (no saturation)"
mdabigsa,48.1,-110.33,2022-04-23,h10v04,456.0,1516.0,6.5,32.2999992,18.0,0b00010010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present on pixel,0b000,"Main (RT) method used, best result possible (no saturation)"
mdabigsa,48.1,-110.33,2022-05-01,h10v04,456.0,1516.0,5.7000003,38.2000008,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdabigsa,48.1,-110.33,2022-05-09,h10v04,456.0,1516.0,4.8000002,42.7999992,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdacasca,47.28,-111.62,2021-01-01,h10v04,652.0,1026.0,6.7000003,9.1999998,67.0,0b01000011,0b1,Other Quality (back-up algorithm or fill values),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,"Main (RT) method failed due to bad geometry, empirical algorithm used"
mdacasca,47.28,-111.62,2021-01-09,h10v04,652.0,1026.0,6.4000001,9.8000002,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdacasca,47.28,-111.62,2021-01-17,h10v04,652.0,1026.0,6.0,8.6000004,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdacasca,47.28,-111.62,2021-01-25,h10v04,652.0,1026.0,5.5999999,7.5,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdacasca,47.28,-111.62,2021-02-02,h10v04,652.0,1026.0,4.8000002,6.4000001,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdacasca,47.28,-111.62,2021-02-10,h10v04,652.0,1026.0,2.6000001,2.9000001,107.0,0b01101011,0b1,Other Quality (back-up algorithm or fill values),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b011,"Main (RT) method failed due to problems other than geometry, empirical algorithm used"
mdacasca,47.28,-111.62,2021-02-18,h10v04,652.0,1026.0,5.8000002,8.6000004,107.0,0b01101011,0b1,Other Quality (back-up algorithm or fill values),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b011,"Main (RT) method failed due to problems other than geometry, empirical algorithm used"
mdacasca,47.28,-111.62,2021-02-26,h10v04,652.0,1026.0,6.5,17.2000008,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdacasca,47.28,-111.62,2021-03-06,h10v04,652.0,1026.0,6.4000001,18.5,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdacasca,47.28,-111.62,2021-03-14,h10v04,652.0,1026.0,6.5,25.5,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdacasca,47.28,-111.62,2021-03-22,h10v04,652.0,1026.0,7.0999999,18.8000011,18.0,0b00010010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present on pixel,0b000,"Main (RT) method used, best result possible (no saturation)"
mdacasca,47.28,-111.62,2021-03-30,h10v04,652.0,1026.0,5.9000001,30.3000011,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdacasca,47.28,-111.62,2021-04-07,h10v04,652.0,1026.0,7.5,22.6000004,18.0,0b00010010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present on pixel,0b000,"Main (RT) method used, best result possible (no saturation)"
mdacasca,47.28,-111.62,2021-04-15,h10v04,652.0,1026.0,9.1000004,27.8999996,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdacasca,47.28,-111.62,2021-04-23,h10v04,652.0,1026.0,8.1999998,31.0,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdacasca,47.28,-111.62,2021-05-01,h10v04,652.0,1026.0,7.5,32.4000015,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdacasca,47.28,-111.62,2021-05-09,h10v04,652.0,1026.0,9.5,38.5,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdacasca,47.28,-111.62,2021-05-17,h10v04,652.0,1026.0,13.1000004,29.6000004,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdacasca,47.28,-111.62,2021-05-25,h10v04,652.0,1026.0,14.0,45.2999992,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdacasca,47.28,-111.62,2021-06-02,h10v04,652.0,1026.0,16.3999996,52.1000023,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdacasca,47.28,-111.62,2021-06-10,h10v04,652.0,1026.0,16.5,57.1000023,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdacasca,47.28,-111.62,2021-06-18,h10v04,652.0,1026.0,13.4000006,49.0,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdacasca,47.28,-111.62,2021-06-26,h10v04,652.0,1026.0,12.9000006,63.2999992,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdacasca,47.28,-111.62,2021-07-04,h10v04,652.0,1026.0,7.5,58.2000008,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdacasca,47.28,-111.62,2021-07-12,h10v04,652.0,1026.0,8.6000004,51.5,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdacasca,47.28,-111.62,2021-07-20,h10v04,652.0,1026.0,6.5,52.6000023,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdacasca,47.28,-111.62,2021-07-28,h10v04,652.0,1026.0,6.2000003,47.0,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdacasca,47.28,-111.62,2021-08-05,h10v04,652.0,1026.0,6.3000002,41.4000015,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdacasca,47.28,-111.62,2021-08-13,h10v04,652.0,1026.0,7.9000001,36.7999992,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdacasca,47.28,-111.62,2021-08-21,h10v04,652.0,1026.0,8.0,37.2999992,18.0,0b00010010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present on pixel,0b000,"Main (RT) method used, best result possible (no saturation)"
mdacasca,47.28,-111.62,2021-08-29,h10v04,652.0,1026.0,6.2000003,45.1000023,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdacasca,47.28,-111.62,2021-09-06,h10v04,652.0,1026.0,5.8000002,37.1000023,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdacasca,47.28,-111.62,2021-09-14,h10v04,652.0,1026.0,4.8000002,31.8999996,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdacasca,47.28,-111.62,2021-09-22,h10v04,652.0,1026.0,4.3000002,33.9000015,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdacasca,47.28,-111.62,2021-09-30,h10v04,652.0,1026.0,4.0999999,29.3999996,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdacasca,47.28,-111.62,2021-10-08,h10v04,652.0,1026.0,5.5999999,17.8000011,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdacasca,47.28,-111.62,2021-10-16,h10v04,652.0,1026.0,4.5,20.5,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdacasca,47.28,-111.62,2021-10-24,h10v04,652.0,1026.0,6.2000003,13.6999998,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdacasca,47.28,-111.62,2021-11-01,h10v04,652.0,1026.0,6.2000003,13.3000002,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdacasca,47.28,-111.62,2021-11-09,h10v04,652.0,1026.0,6.0,13.1999998,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdacasca,47.28,-111.62,2021-11-17,h10v04,652.0,1026.0,5.9000001,11.1999998,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdacasca,47.28,-111.62,2021-11-25,h10v04,652.0,1026.0,7.4000001,13.9000006,2.0,0b00000010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
mdacasca,47.28,-111.62,2021-12-03,h10v04,652.0,1026.0,5.9000001,8.0,67.0,0b01000011,0b1,Other Quality (back-up algorithm or fill values),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,"Main (RT) method failed due to bad geometry, empirical algorithm used"
mdacasca,47.28,-111.62,2021-12-11,h10v04,652.0,1026.0,5.8000002,7.9000001,75.0,0b01001011,0b1,Other Quality (back-up algorithm or fill values),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b010,"Main (RT) method failed due to bad geometry, empirical algorithm used"
mdacasca,47.28,-111.62,2021-12-19,h10v04,652.0,1026.0,4.8000002,5.5999999,75.0,0b01001011,0b1,Other Quality (back-up algorithm or fill values),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b010,"Main (RT) method failed due to bad geometry, empirical algorithm used"
mdacasca,47.28,-111.62,2021-12-27,h10v04,652.0,1026.0,1.8000001,2.1000001,75.0,0b01001011,0b1,Other Quality (back-up algorithm or fill values),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b010,"Main (RT) method failed due to bad geometry, empirical algorithm used"
mdacasca,47.28,-111.62,2022-01-01,h10v04,652.0,1026.0,4.3000002,4.9000001,75.0,0b01001011,0b1,Other Quality (back-up algorithm or fill values),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b010,"Main (RT) method failed due to bad geometry, empirical algorithm used"
mdacasca,47.28,-111.62,2022-01-09,h10v04,652.0,1026.0,6.7000003,8.4000006,10.0,0b00001010,0b0,Good quality (main algorithm with or without saturation),0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,"Main (RT) method used, best result possible (no saturation)"
